template_section,icasa_dataset,icasa_subset,icasa_group,icasa_subgroup,icasa_header_long,icasa_header_short,icasa_description,icasa_unit,icasa_type,icasa_minval,icasa_maxval,dataModel,section,header,header_long,DQ_mindat,description,unit,code_mappings,fun_header,fun_header_args,fun_values,fun_values_args,comments
FERTILIZER_APPLICS,EXPERIMENT,MANAGEMENT,FERTILIZERS,FERTILIZER_APPLICS,fertilizer_total_amount,FEAM,Total amount of fertilizer applied,kg/ha,single,0,,,,,,2,,,,,,,,
FERTILIZER_APPLICS,EXPERIMENT,MANAGEMENT,FERTILIZERS,FERTILIZER_APPLICS,Mg_in_applied_fertilizer,FEAMM,Magnesium (elemental) in applied fertilizer,kg/ha,single,0,,,,,,,,,,,,,,
FERTILIZER_APPLICS,EXPERIMENT,MANAGEMENT,FERTILIZERS,FERTILIZER_APPLICS,S_in_applied_fertilizer,FEAMS,Sulfur (elemental) in applied fertilizer,kg/ha,single,0,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,fertilizer_level_name,FE_NAME,Fertilizer level name,text,text,,,dssat,FERTILIZERS,FERNAME,,0,Fertilization level name,text,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,fertilizer_level,FE,Fertilizer level in treatment structure,1,single,,,dssat,FERTILIZERS,F,,0,Fertilizer level in treatment structure,1,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,fertilizer_level,FE,Fertilizer level in treatment structure,1,single,,,dssat,FERTILIZERS,F,,0,Fertilizer level in treatment structure,1,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,boron_season,FEB_TOT,"Boron, total amount over season, as elemental B",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,calcium_season,FECA_TOT,"Calcium, total amount over season, as elemental Ca",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,fert_#_tot,FE_#,Total number of fertilizer applications over season,1,single,,,,,,,,,,,,,,,suggest name change (# for machine readability)
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,fert_applied,FERTILIZER,Indicates whether or not fertilizer was applied (Y or N),,text,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,fertiliz_code_other_elem,FEOCD_TOT,Fertilizer code for other elements,,text,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,fertilizer_material_season,FE_CD,Fertilizer material code (if only one type used per season),,text,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,fertilizer_notes,FE_NOTES,"Fertilizer, comments or explanations of a given treatment",,memo,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,fertilizer_other_season,FEO_TOT,"Other elements in applied fertilizer, total amount over season",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,fertilizer_season,FE_TOT,"Fertilizer, total amount over season",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,iron_season,FEFE_TOT,"Iron, total amount over season, as elemental Fe",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,magnesium_season,FEMG_TOT,"Magnesium, total amount over season, as elemental Mg",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,manganese_season,FEMN_TOT,"Manganese, total amount over season, as elemental Mg",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,nitrogen_applics_season,FEN_#,"Nitrogen applications, total number at end season",1,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,nitrogen_season,FEN_TOT,"Nitrogen, total amount over season, as elemental N",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,phosphorus_applics_season,FEP_#,"Phosphorus applications, total number at end season",1,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,phosphorus_season,FEP_TOT,"Phosphorus, total amount over season, as elemental P",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,potassium_applics_season,FEK_#,"Potassium applications, total number at end season",1,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,potassium_season,FEK_TOT,"Potassium, total amount over season, as elemental K",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,sulfur_season,FES_TOT,"Sulfur, total amount over season, as elemental S",kg/ha,single,,,,,,,,,,,,,,,
FERTILIZERS,EXPERIMENT,MANAGEMENT,FERTILIZERS,,zinc_season,FEZN_TOT,"Zinc, total amount over season, as elemental Zn",kg/ha,single,,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,depth_to_drain,FLDRD,"Drain, depth in field",cm,single,0,,dssat,FIELDS,FLDD,,0,Drain depth,cm,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,drain_spacing,FLDRS,Drain spacing,m,single,0,,dssat,FIELDS,FLDS,,0,Drain spacing,m,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,drainage_type,FL_DRNTYPE,"Drainage, type in field",code,text,,,dssat,FIELDS,FLDT,,0,Drainage type,code,1,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_area,FAREA,Field area,m2,single,0,,dssat,FIELDS,AREA,,0,Size of field,m2,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_id,ID_FIELD,"Field, identifier usually consisting of institution+site+4 digit number",text,text,,,dssat,FIELDS,ID_FIELD,,0,Field ID (Institute + Site + Field),text,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_length_width_ratio,FLLWR,Field length to width ratio,1,single,,,dssat,FIELDS,FLWR,,0,Field length to width ratio,1,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_name,FL_NAME,Field name,text,text,,,dssat,FIELDS,FLNAME,,0,Field name,text,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_slope_aspect,FLSLA,"Field slope aspect, W, nW, etc.",text,arc_degees,,,dssat,FIELDS,SLAS,,0,"Slope and aspect, degrees from horizontal plus direction (W, NW, etc,)",text,,,,,,SLSA in ICASA dictionary and DSSART documentation; SLAS in DSSAT FILE X; need formula to transform from cardinal to degrees clockwise from North
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_soil_texture,FL_SLTX,Field observed soil texture,code,text,,,dssat,FIELDS,SLTX,,0,Soil texture,code,"list('CL: C', 'CLLO: CL', 'LO: L', 'LOSA: LS', 'SA: S', 'SACL: SC', 'SACLL: SCL', 'SI: 1', 'SICL: SIC', 'SICLL: SICL', 'SILO: SIL', 'SALO: SL')",,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,obstruction_to_sun,FLOB,Obstruction to sun,arc_degrees,single,0,90,dssat,FIELDS,FLOB,,0,Obstruction to sun,arc_degrees,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,soil_identifier,SOIL_SUBSET,Soil identifier,,text,,,dssat,FIELDS,ID_SOIL,,0,Soil ID (Institute + Site + Year + Soil) ,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,weather_sta_identifier,WTH_SUBSET,Subset name for a single weather station,,text,,,dssat,FIELDS,WSTA,,0,Weather station code (Institute + Site) ,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_latitude,FL_LAT,Field latitude,degree,single,-80,80,dssat,FIELDS,YCRD,,2,"Y-coordinate in a field (e,g,, lattitude)",degree,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_longitude,FL_LONG,"Field longitude, E positive, W negative",degree,single,-180,180,dssat,FIELDS,XCRD,,2,"X-coordinate in a field (e,g,, longitude)",degree,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_elevation,FLELE,Elevation of field site,m,single,-400,,dssat,FIELDS,ELEV,,1,Elevation,m,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,soil_ID,SID,Unique soil identifier linking from SOIL_PROFILES,text,text,,,dssat,FIELDS,ID_SOIL,,0,Soil ID (Institute + Site + Year + Soil),text,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_slope_length,FLSLL,Field slope length,m,single,0,,dssat,FIELDS,SLEN,,0,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_surface_stones,FLSST,"Surface stones (Abundance, % + Size, S,M,L)",%+code,single,0,,dssat,FIELDS,FLST,,0,"Surface stones (Abundance, %+Size, S, M, L)",,,,,,,unit mismatch; fraction (m2/m2) to %+Size code
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_level,FL,Field level identifier,1,single,,,dssat,FIELDS,L,,0,Field level identifier,1,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_history,FL_HIST,"History based on intensity, crops, or prior vegetation",code,text,,,dssat,FIELDS,FLHST,,0,Field history (5 character lookup) ,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_history_duration,FL_DUR,Field history duration under cultivation,y,single,,,dssat,FIELDS,FHDUR,,0,Field history duration,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,drain_radius,FLDRAD,Drain radius,cm,single,,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_geocoord_original,FL_GEOCOORD_ORIG,Original geocoordinates as given in source as text,,text,,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_landscape_position,FL_LAND,"Landscape class of location (e.g., coastal)",,text,,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_location_source,LOC_SOURCE,"Source of field location data, indication of accuracy of FL_LAT and FL_LONG",,text,,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_notes,FL_NOTES,"Field, short notes",,text,,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_plow_layer_compac,FL_PLOWDC,Field plow layer compaction (0 to 1 scale),1,single,,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_plow_layer_depth,FL_PLOWD,Field plow layer depth,cm,single,0,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_slope,FLSL,Field slope (from horizontal),percent,single,0,90,dssat,FIELDS,FLSA,,0,"Slope and aspect, degrees from horizontal plus direction (W, NW, etc.)",%,,,,,,"DSSAT Xbuild definition seems innacurate (doesnt take strings). Proper definition should be ""Slope, degrees from horizontal"""
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_sub_country,FL_LOC_2,"First political subdivision for field location (e.g., state, province, department)",,text,,,dssat,FIELDS,FLL2,,0,,text,,,,,,Subcomponent of the ADDRESS metadata in DSSAT X file
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,soil_file,SOIL_DATASET,File containing relevant soil profile description,,text,,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,water_table_depth,DTWT,Water table depth,cm,single,0,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,weather_file,WTH_DATASET,Weather dataset containing relevant data,,text,,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,wsta_distance,WST_DIST,Distance from weather station to field (m),m,single,,,,,,,,,,,,,,,
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_country,FL_LOC_1,Name of country where field is located,,text,,,dssat,FIELDS,FLL1,,0,,text,,,,,,Subcomponent of the ADDRESS metadata in DSSAT X file
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_sub_sub_country,FL_LOC_3,"Second political subdivision for field location (e.g, county)",,text,,,dssat,FIELDS,FLL3,,0,,text,,,,,,Subcomponent of the ADDRESS metadata in DSSAT X file
FIELDS,EXPERIMENT,MANAGEMENT,FIELDS,,field_loc_anon,FL_ANON,Anonymization of field location (Y or N),,boolean,0,1,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,crop_ident_ICASA,CRID,Crop (or weed) species identifier,code,text,,,dssat,CULTIVARS,CR,,2,Crop code,code,"list('ALF: AL', 'BAR: BA', 'BHG: BH', 'BMD: BM', 'BND: BN', 'BNG: GB', 'BRC: BR', 'SBT: BS', 'BRC: BR', 'CBG: CB', 'CHP: CH', 'CHI: CI', 'CWP: CP', 'CSV: CS', 'FAL: FA', 'FBN: FB', 'LEN: LT', 'PML: ML', 'MAZ: MZ', 'NPG: NP', 'PEA: PE', 'PNA: PI', 'PNT: PN', 'PPN: PO', 'PGP: PP', 'PPR: PR', 'POT: PT', 'QUN: QU', 'RIC: RI', 'SBN: SB', 'SUC: SC', 'SAF: SF', 'SGG: SG', 'SES: SS', 'SUN: SU', 'SWC: SW', 'TEF: TF', 'TOM: TM', 'TAN: TN', 'TAR: TR', 'VBN: VB', 'WHT: WH')",,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,cultivar_name,CUL_NAME,Cultivar name,text,text,,,dssat,CULTIVARS,CNAME,,2,Cultivar name,text,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,cultivar_identifier,CUL_ID,"Cultivar, line or genotype identifier",text,text,,,dssat,CULTIVARS,INGENO,,1,Cultivar identifier,text,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,cultivar_level,GE,"Genotype level, as listed in Treatments table under GE",1,single,,,dssat,CULTIVARS,C,,0,Genotype level,1,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,accession_id,ACCES_ID,USDA Plant accession number of similar collection identifier,1,text,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,accession_location,ACCES_LOC,Name of institution or collection that provided accession id (e.g. USDA),,text,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,breeding_program,BREED_PRG,The program/company that developed the cultivar,1,single,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,crop_intended_use,CROP_USE,Intended use of crop,,text,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,cultivar_class,CUL_CL,"Description according to commonly used scales (e.g., ?hard red spring wheat?)",,text,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,cultivar_notes,CUL_NOTES,Cultivar notes,,text,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,cultivar_ref,CUL_REF,DOI or other link to description of cultivar,,text,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,cultivar_release_year,CUL_YEAR,Year the cultivar was released,date,date,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,cultivar_seed_weight,CUL_SEED_WT,Characteristic weight of a single representative seed,mg,single,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,cultivar_synonym,CUL_SYN,,,,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,pedigree,PEDIGREE,Immediate parents in Purdey notation or similar notation,,text,,,,,,,,,,,,,,,
GENOTYPES,EXPERIMENT,MANAGEMENT,GENOTYPES,,relative_maturity,RM,Relative maturity,days,single,,,,,,,,,,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_area,HAREA,Harvest area,ha,single,0,,,,,,,,,,,,,,can be used instead of plot_details HAREA?
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_method,HARM,Harvest method,code,text,,,,,,,,,,,,,,,can be used instead of plot_details HARM?
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harv_operat_main_product,HAP%,"Harvest operations, percent economic product harvested",%,single,0,100,dssat,HARVEST,HPC,,0,Harvest percentage,%,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harv_operat_size_categor,HASIZ,Harvest operations size category,code,text,,,dssat,HARVEST,HSIZE,,0,Harvest size category,code,1,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harv_operation_byproduct,HAB%,"Harvest operations, percent of by-product harvested",%,single,0,100,dssat,HARVEST,HBPC,,0,Harvest byproduct takeoff,%,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_operat_component,HACOM,"Harvest operations, crop component harvested",code,text,,,dssat,HARVEST,HCOM,,0,Harvest component,code,"list('canopy: C', 'leaf: L', 'c(grain, silage, tuber, fruit, fiber, seed_cotton): H')",,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_stage,HASTG,"Harvest, growth stage of crop at date",code,text,,,dssat,HARVEST,HSTG,,0,Harvest stage,code,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_operations_level,HA,"Harvest operations level, links to HARVEST table",1,single,,,dssat,HARVEST,H,,0,Harvest operations level,1,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_operations_date,HADAT,Harvest operations date (prefereably as yyyy-mm-dd),date,date,,,dssat,HARVEST,HDATE,,2,"Harvest date, year + day or days from planting",date,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_amount,HAMT,"Harvest, total amount removed as mass",kg/ha,single,,,,,,,,,,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_crop,HACR,"Harvest operations, crop harvested",,text,,,,,,,,,,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_cut_height,HAHT,"Harvest, height of cut",cm,single,,,,,,,,,,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_operations_day,HADAY,"Harvest operations day, DAP if year = -99",day,single,0,366,,,,,,,,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvest_operations_year,HAYR,Harvest operations year,date,single,,,,,,,,,,,,,,,
HARVEST_EVENTS,EXPERIMENT,MANAGEMENT,HARVESTS,HARVEST_EVENTS,harvested_crop,HACRID,Crop species harvested,,text,,,,,,,,,,,,,,,
HARVESTS,EXPERIMENT,MANAGEMENT,HARVESTS,,harvest_ops_level_name,HA_NAME,Harvest operations level name,text,text,,,dssat,HARVEST,HNAME,,0,Harvest name,text,,,,,,
HARVESTS,EXPERIMENT,MANAGEMENT,HARVESTS,,harvest_operations_level,HA,Harvest operations level,1,single,,,dssat,HARVEST,H,,0,Harvest operations level,1,,,,,,
HARVESTS,EXPERIMENT,MANAGEMENT,HARVESTS,,harvest_comments,HA_COMMENTS,"Harvest, extended comments on harvest procedures",,memo,,,,,,,,,,,,,,,
HARVESTS,EXPERIMENT,MANAGEMENT,HARVESTS,,harvest_notes,HA_NOTES,"Harvest, short notes",,text,,,,,,,,,,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_NH4_concen_layer,ICNH4,"Initial NH4 conc., as elemental N on dry wt. basis, by layer",ppm,single,0,,dssat,INITIAL_CONDITIONS,SNH4,,0,"Ammonium, KCl, g elemental N Mg-1 soil",ppm,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_NO3_concen_layer,ICNO3,"Initial NO3 conc., as elemental N on dry wt. basis, by layer",ppm,single,0,,dssat,INITIAL_CONDITIONS,SNO3,,0,"Nitrate, KCl, g elemental N Mg-1 soil",ppm,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_soil_layer_base_depth,ICBL,Soil layer base depth,cm,single,0,,dssat,INITIAL_CONDITIONS,ICBL,,1,"Depth, base of layer",cm,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_watr_conc_by_lyr,ICH2O,Initial water concentration by layer,,single,,,dssat,INITIAL_CONDITIONS,SH2O,,1,"Water, cm3/cm3",,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_conditions_level,IC,"Initial conditions level, link",1,single,,,dssat,INITIAL_CONDITIONS,C,,0,"Initial conditions level, link",1,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_NH4_mass_layer,ICNH4M,"Initial NH4, as elemental N on dry wt. basis, by layer",kg/ha,single,,,,,,,,,,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_NO3_mass_layer,ICNO3M,"Initial NO3, as elemental N on dry wt. basis, by layer",kg/ha,single,,,,,,,,,,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_Ntot_layer,ICN_TOT,"Initial inorganic N amount, by layer",kg/ha,single,0,,,,,,,,,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_soil_layer_top_depth,ICTL,Soil layer top depth,cm,single,0,,,,,,,,,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_soil_stable_C,ICSC,"Stable organic carbon by layer, expressed as g[C]/100g[soil]",%,single,,,,,,,1,,,,,,,,
INITIAL_CONDITION_LAYER,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,INITIAL_CONDITION_LAYER,initial_soil_temperature,ICSLT,Initial soil temperature,degree_C,single,,,,,,,,,,,,,,,
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,initial_conditions_date,ICDAT,Initial conditions measurement date,date,date,,,dssat,INITIAL_CONDITIONS,ICDAT,,0,Initial conditions measurement date,date,,,,,,header
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,initial_conditions_name,IC_NAME,Initial conditions name,text,text,,,dssat,INITIAL_CONDITIONS,ICNAME,,0,Name of initial conditions level,text,,,,,,header
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,initial_water_tabl_depth,ICWT,Initial water table depth,cm,single,0,,dssat,INITIAL_CONDITIONS,ICWD,,0,Initial water table depth,cm,,,,,,header
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,nodule_wt_previous_crop,ICND,Nodule weight from previous crop,kg/ha,single,0,,dssat,INITIAL_CONDITIONS,ICND,,0,Nodule weight from previous crop,kg/ha,,,,,,header
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,residue_above_ground_wt,ICRAG,"Residue above-ground weight, dry weight basis",kg/ha,single,0,,dssat,INITIAL_CONDITIONS,ICRES,,1,Initial surface residue,kg/ha,,,,,,header; check unit
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,residue_incorpor_depth,ICRDP,Residue incorporation depth,cm,single,0,,dssat,INITIAL_CONDITIONS,ICRID,,1,Incorporation depth for surface residue,cm,,,,,,header
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,residue_incorporated,ICRIP,Residue incorporation percentage,%,single,0,100,dssat,INITIAL_CONDITIONS,ICRIP,,1,Incorporation amount for surface resiude,%,,,,,,header
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,residue_N_conc,ICRN,"Residue, above-ground, nitrogen concentration",%,single,0,,dssat,INITIAL_CONDITIONS,ICREN,,1,N content of surface residue,%,,,,,,header
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,residue_P_conc,ICRP,"Residue, above-ground, phosphorus concentration",%,single,0,,dssat,INITIAL_CONDITIONS,ICREP,,0,P content of surface residue,%,,,,,,header
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,rhizobia_effectiveness,ICRZE,Rhizobia effectiveness on 0-1 scale,1,single,,,dssat,INITIAL_CONDITIONS,ICRE,,0,Rhizobia effectiveness (0-1),1,,,,,,header
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,rhizobia_number,ICRZ#,Rhizobia number (count),counts/cm3,single,0,,dssat,INITIAL_CONDITIONS,ICRN,,0,Rhizobia number (0-1),counts/cm3,,,,,,header; unit poorly described in dssat (range matches)
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,root_wt_previous_crop,ICRT,Root weight from previous crop,kg/ha,single,0,,dssat,INITIAL_CONDITIONS,ICRT,,0,Root weight from previous crop,kg/ha,,,,,,header
INITIAL_CONDITIONS,EXPERIMENT,MANAGEMENT,INITIAL_CONDITIONS,,initial_conditions_level,IC,"Initial conditions level, link to TREATMENTS table",1,single,,,dssat,INITIAL_CONDITIONS,C,,0,Initial conditions level,1,,,,,,header
